Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Moldova,MDA,Male primary school age children out-of-school (%),SE.LPV.PRIM.OOS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, both sexes (%)",UIS.ONTRACK.THREE.DOMAINS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, female (%)",UIS.ONTRACK.THREE.DOMAINS.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, male (%)",UIS.ONTRACK.THREE.DOMAINS.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, adjusted gender parity index (GPIA)",UIS.ONTRACK.THREE.DOMAINS.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.LOWERSEC.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.LOWERSEC.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.LOWERSEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.LOWERSEC.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.LOWERSEC.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",UIS.MATH.LOWERSEC.URBAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.LOWERSEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.LOWERSEC.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.LOWERSEC.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.88103,0.95752,..,..,0.9136,..,..,1.06457,1.08224,1.21242,1.20883,1.19528,1.25536,..,..,..,1.24386,..,..,..,..,1.35459,1.31735,1.58989,1.78004,1.3344,1.02195,..,1.37093,1.45793,..,..,..
Monaco,MCO,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.62661,19.24735,..,..,25.00594,..,..,33.32398,33.95902,34.43486,35.47395,34.73504,33.24055,..,..,..,51.46985,..,..,..,..,73.84755,70.71043,96.80528,102.22807,87.48308,72.24818,..,88.74019,93.76383,..,85.57025,..
Monaco,MCO,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Elderly illiterate population, 65+ years, both sexes (number)",UIS.LP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Elderly illiterate population, 65+ years, female (number)",UIS.LP.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Elderly illiterate population, 65+ years, male (number)",UIS.LP.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Female primary school age children out-of-school (%),SE.LPV.PRIM.OOS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Male primary school age children out-of-school (%),SE.LPV.PRIM.OOS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, both sexes (%)",UIS.ONTRACK.THREE.DOMAINS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.7,..,..
Mongolia,MNG,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, female (%)",UIS.ONTRACK.THREE.DOMAINS.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,..,..
Mongolia,MNG,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, male (%)",UIS.ONTRACK.THREE.DOMAINS.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.8,..,..
Mongolia,MNG,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, adjusted gender parity index (GPIA)",UIS.ONTRACK.THREE.DOMAINS.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1025,..,..
Mongolia,MNG,"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.LOWERSEC.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.89197,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.LOWERSEC.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.LOWERSEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.1654,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.LOWERSEC.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.62581,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.LOWERSEC.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.21387,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",UIS.MATH.LOWERSEC.URBAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.70765,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.LOWERSEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.LOWERSEC.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.LOWERSEC.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.94897,5.49302,5.14566,5.55037,..,7.21078,..,4.32573,..,..,4.69013,..,5.14485,4.6451,4.60903,5.19521,4.94077,4.71485,4.17699,5.18061,4.08859,..,..,..
Mongolia,MNG,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.63477,61.76573,54.41064,63.10199,..,100.7025,..,86.17145,..,..,198.62691,..,235.83207,333.95895,479.79079,638.63535,621.65356,576.46207,490.78061,579.54054,467.1527,..,..,..
Mongolia,MNG,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.43194,..,..,..,..,..,..,..,..,..,98.90874,..,..,..,..,..,..,..,99.08,..,..
Mongolia,MNG,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.71012,..,..,..,..,..,..,..,..,..,98.46025,..,..,..,..,..,..,..,98.63,..,..
Mongolia,MNG,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.99861,..,..,..,..,..,..,..,..,..,98.02181,..,..,..,..,..,..,..,98.19,..,..
Mongolia,MNG,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3940,..,..,..,..,..,..,..,..,..,3200,..,..,..,..,..,..,..,2099,..,..
Mongolia,MNG,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11674,..,..,..,..,..,..,..,..,..,9083,..,..,..,..,..,..,..,6289,..,..
